ds,y,yhat,yhat_lower,yhat_upper,anomaly
2022-11-04 23:00:00,5.065799999999999,3.9830572998180944,1.89995872184643,5.85443817444763,0
2022-11-05 00:00:00,3.9423,2.887591686652404,0.7303870545938111,4.876936040958114,0
2022-11-05 01:00:00,2.4162,2.0902647170685005,-0.03895604147733011,4.072770668393363,0
2022-11-05 02:00:00,1.4689,1.3850102048012625,-0.7193512071653311,3.458283175727721,0
2022-11-05 03:00:00,0.6506,0.7182721893201149,-1.3527319640802309,2.717745826574211,0
2022-11-05 04:00:00,0.2434,0.35264249579619467,-1.8032889108089771,2.5020447552891953,0
2022-11-05 05:00:00,0.6689,0.6624531699923981,-1.3080578285633473,2.751243165532199,0
2022-11-05 06:00:00,0.6396999999999999,1.7533263423356829,-0.39815639512444245,3.8515426554895664,0
2022-11-05 07:00:00,1.9142000000000001,3.2877403585196845,1.3331920364589311,5.3435294062172405,0
2022-11-05 08:00:00,5.812200000000001,4.706576628750309,2.662221621593875,7.02282338994752,0
2022-11-05 09:00:00,6.2344,5.650756917263531,3.5909736356385724,7.770381243255225,0
2022-11-05 10:00:00,5.3858999999999995,6.190509254565836,4.019137714682889,8.26506050832333,0
2022-11-05 11:00:00,6.0337,6.658083145128901,4.385679174843705,8.660112103906924,0
2022-11-05 12:00:00,6.581099999999999,7.2657941085037105,5.199221619926229,9.30427776644821,0
2022-11-05 13:00:00,6.3301,7.8921524197110475,5.864262489988322,10.025966727185194,0
2022-11-05 14:00:00,7.1567,8.23768779540859,6.127578189372451,10.228991821192848,0
2022-11-05 15:00:00,8.995800000000001,8.173950823790943,6.078773986521527,10.321827409007259,0
2022-11-05 16:00:00,7.3044,7.913285632767808,5.89372802182919,9.797354146862856,0
2022-11-05 17:00:00,7.7897,7.813055810012199,5.742408580837721,9.882351515606596,0
2022-11-05 18:00:00,7.9932,8.001347799843572,5.755866910095897,10.105288893774128,0
2022-11-05 19:00:00,8.419699999999999,8.203590294711766,6.074084699935413,10.226441608923453,0
2022-11-05 20:00:00,7.4393,7.95830690222122,5.776657299432243,10.041856732956761,0
2022-11-05 21:00:00,9.927499999999998,7.027392688271047,4.79157258030629,9.27961526185442,1
2022-11-05 22:00:00,7.317200000000001,5.611989202587592,3.512031886313692,7.791778596184745,0
2022-11-05 23:00:00,5.4295,4.17371150669016,2.1441506763098546,6.215911106337451,0
2022-11-06 00:00:00,3.4311,3.0453992112973944,1.0670977371973986,5.020376854613217,0
2022-11-06 01:00:00,3.4772,2.2137572391927445,0.11875457808437379,4.302396327623854,0
2022-11-06 02:00:00,1.3339,1.4729733695378107,-0.5879047419796682,3.553173624813434,0
2022-11-06 03:00:00,0.9802,0.7697571483987868,-1.25317352069623,2.8169147536366346,0
2022-11-06 04:00:00,0.303,0.3669749144341239,-1.9055235061029896,2.598084079221031,0
2022-11-06 05:00:00,0.27,0.6392396033450947,-1.4999282739992357,2.519048821774868,0
2022-11-06 06:00:00,0.8543000000000001,1.6924579145251468,-0.4681768702944928,3.80078473117301,0
2022-11-06 07:00:00,2.4414,3.189393705947926,1.0700815169979305,5.2709238852429,0
2022-11-06 08:00:00,2.9657,4.571212100706779,2.6400859587925107,6.666868788337943,0
2022-11-06 09:00:00,3.8771000000000004,5.479114055919443,3.3187491825832107,7.576861696036831,0
