y,ds
0.5168333333333336,2023-08-26 15:40:25.022665120
0.5333666666666669,2023-08-26 16:43:01.686309725
0.4230000000000002,2023-08-26 17:45:38.349954330
0.4110333333333336,2023-08-26 18:48:15.013598935
0.4124333333333336,2023-08-26 19:50:51.677243540
0.41756666666666686,2023-08-26 20:53:28.340888145
0.3098666666666669,2023-08-26 21:56:05.004532750
0.20716666666666686,2023-08-26 22:58:41.668177355
0.2303666666666669,2023-08-27 00:01:18.331821960
0.23653333333333357,2023-08-27 01:03:54.995466565
0.23560000000000023,2023-08-27 02:06:31.659111170
0.2213000000000002,2023-08-27 03:09:08.322755775
0.22850000000000023,2023-08-27 04:11:44.986400380
0.22073333333333356,2023-08-27 05:14:21.650044985
0.18456666666666688,2023-08-27 06:16:58.313689590
0.21023333333333358,2023-08-27 07:19:34.977334195
0.2760333333333336,2023-08-27 08:22:11.640978800
0.3017333333333336,2023-08-27 09:24:48.304623405
0.4405333333333335,2023-08-27 10:27:24.968268010
0.46046666666666686,2023-08-27 11:30:01.631912615
0.44743333333333357,2023-08-27 12:32:38.295557220
0.38950000000000023,2023-08-27 13:35:14.959201825
0.2995666666666669,2023-08-27 14:37:51.622846430
0.6361666666666669,2023-08-27 15:40:28.286491035
0.6877333333333335,2023-08-27 16:43:04.950135640
0.7158000000000002,2023-08-27 17:45:41.613780245
0.45036666666666686,2023-08-27 18:48:18.277424850
0.5191000000000002,2023-08-27 19:50:54.941069455
0.5917000000000002,2023-08-27 20:53:31.604714060
0.5540666666666668,2023-08-27 21:56:08.268358665
0.33380000000000026,2023-08-27 22:58:44.932003270
0.3197333333333336,2023-08-28 00:01:21.595647875
0.24016666666666686,2023-08-28 01:03:58.259292480
0.2365666666666669,2023-08-28 02:06:34.922937085
0.16720000000000024,2023-08-28 03:09:11.586581690
0.19750000000000023,2023-08-28 04:11:48.250226295
0.1761666666666669,2023-08-28 05:14:24.913870900
0.16056666666666689,2023-08-28 06:17:01.577515505
0.18143333333333356,2023-08-28 07:19:38.241160110
0.1885666666666669,2023-08-28 08:22:14.904804715
0.2896666666666669,2023-08-28 09:24:51.568449320
0.2917666666666669,2023-08-28 10:27:28.232093925
0.30466666666666686,2023-08-28 11:30:04.895738530
0.21393333333333356,2023-08-28 12:32:41.559383135
0.2530333333333336,2023-08-28 13:35:18.223027740
0.2900000000000002,2023-08-28 14:37:54.886672345
0.4665000000000002,2023-08-28 15:40:31.550316950
0.517466666666667,2023-08-28 16:43:08.213961555
0.47736666666666694,2023-08-28 17:45:44.877606160
0.28893333333333354,2023-08-28 18:48:21.541250765
0.21213333333333353,2023-08-28 19:50:58.204895370
0.27246666666666686,2023-08-28 20:53:34.868539975
0.27260000000000023,2023-08-28 21:56:11.532184580
0.21733333333333357,2023-08-28 22:58:48.195829185
0.16853333333333356,2023-08-29 00:01:24.859473790
0.16403333333333356,2023-08-29 01:04:01.523118395
0.12173333333333354,2023-08-29 02:06:38.186763000
0.06820000000000022,2023-08-29 03:09:14.850407605
0.05760000000000023,2023-08-29 04:11:51.514052210
0.04986666666666689,2023-08-29 05:14:28.177696815
0.06153333333333356,2023-08-29 06:17:04.841341420
0.05046666666666689,2023-08-29 07:19:41.504986025
0.19353333333333356,2023-08-29 08:22:18.168630630
0.7413000000000002,2023-08-29 09:24:54.832275235
1.022166666666667,2023-08-29 10:27:31.495919840
1.2087,2023-08-29 11:30:08.159564445
1.0372333333333337,2023-08-29 12:32:44.823209050
1.1150333333333335,2023-08-29 13:35:21.486853655
1.0369666666666668,2023-08-29 14:37:58.150498260
0.9165000000000001,2023-08-29 15:40:34.814142865
0.8682333333333334,2023-08-29 16:43:11.477787470
0.7504666666666667,2023-08-29 17:45:48.141432075
0.7136666666666668,2023-08-29 18:48:24.805076680
0.6535666666666669,2023-08-29 19:51:01.468721285
0.6945333333333336,2023-08-29 20:53:38.132365890
0.6353333333333335,2023-08-29 21:56:14.796010495
0.43483333333333346,2023-08-29 22:58:51.459655100
0.36800000000000016,2023-08-30 00:01:28.123299705
0.26680000000000015,2023-08-30 01:04:04.786944310
0.3664000000000001,2023-08-30 02:06:41.450588915
0.32613333333333344,2023-08-30 03:09:18.114233520
0.32540000000000013,2023-08-30 04:11:54.777878125
0.18490000000000015,2023-08-30 05:14:31.441522730
0.27180000000000015,2023-08-30 06:17:08.105167335
0.21460000000000015,2023-08-30 07:19:44.768811940
0.24393333333333347,2023-08-30 08:22:21.432456545
0.4074333333333335,2023-08-30 09:24:58.096101150
0.9323666666666668,2023-08-30 10:27:34.759745755
1.0881333333333334,2023-08-30 11:30:11.423390360
1.0969666666666669,2023-08-30 12:32:48.087034965
1.0493000000000001,2023-08-30 13:35:24.750679570
1.3633666666666668,2023-08-30 14:38:01.414324175
1.4101333333333335,2023-08-30 15:40:38.077968780
1.2288333333333334,2023-08-30 16:43:14.741613385
0.9249666666666668,2023-08-30 17:45:51.405257990
0.7747333333333334,2023-08-30 18:48:28.068902595
0.5559666666666668,2023-08-30 19:51:04.732547200
0.48320000000000013,2023-08-30 20:53:41.396191805
0.3285000000000002,2023-08-30 21:56:18.059836410
0.32230000000000014,2023-08-30 22:58:54.723481015
0.3343000000000001,2023-08-31 00:01:31.387125620
0.3875000000000001,2023-08-31 01:04:08.050770225
0.3177666666666668,2023-08-31 02:06:44.714414830
0.16740000000000013,2023-08-31 03:09:21.378059435
0.18330000000000016,2023-08-31 04:11:58.041704040
0.18636666666666682,2023-08-31 05:14:34.705348645
0.24563333333333348,2023-08-31 06:17:11.368993250
0.1331666666666668,2023-08-31 07:19:48.032637855
0.16900000000000012,2023-08-31 08:22:24.696282460
0.13000000000000014,2023-08-31 09:25:01.359927065
0.24356666666666682,2023-08-31 10:27:38.023571670
0.5133333333333335,2023-08-31 11:30:14.687216275
0.6735666666666669,2023-08-31 12:32:51.350860880
0.6820333333333335,2023-08-31 13:35:28.014505485
0.6111666666666667,2023-08-31 14:38:04.678150090
0.7608333333333336,2023-08-31 15:40:41.341794695
0.9687666666666668,2023-08-31 16:43:18.005439300
0.9047666666666668,2023-08-31 17:45:54.669083905
0.8079666666666668,2023-08-31 18:48:31.332728510
0.5769000000000001,2023-08-31 19:51:07.996373115
0.5544000000000001,2023-08-31 20:53:44.660017720
0.4651000000000001,2023-08-31 21:56:21.323662325
0.48623333333333346,2023-08-31 22:58:57.987306930
0.42526666666666685,2023-09-01 00:01:34.650951535
0.3361666666666668,2023-09-01 01:04:11.314596140
0.2849333333333335,2023-09-01 02:06:47.978240745
0.3308333333333335,2023-09-01 03:09:24.641885350
0.47680000000000017,2023-09-01 04:12:01.305529955
0.8433666666666668,2023-09-01 05:14:37.969174560
0.7740333333333335,2023-09-01 06:17:14.632819165
0.6508333333333335,2023-09-01 07:19:51.296463770
0.2092333333333335,2023-09-01 08:22:27.960108375
0.14250000000000015,2023-09-01 09:25:04.623752980
0.09663333333333347,2023-09-01 10:27:41.287397585
0.21320000000000014,2023-09-01 11:30:17.951042190
0.4456666666666668,2023-09-01 12:32:54.614686795
0.5561333333333335,2023-09-01 13:35:31.278331400
0.7405666666666667,2023-09-01 14:38:07.941976005
0.8340666666666667,2023-09-01 15:40:44.605620610
1.0218666666666667,2023-09-01 16:43:21.269265215
1.1020333333333336,2023-09-01 17:45:57.932909820
1.0527666666666669,2023-09-01 18:48:34.596554425
0.9199333333333334,2023-09-01 19:51:11.260199030
0.7179666666666669,2023-09-01 20:53:47.923843635
0.5661000000000002,2023-09-01 21:56:24.587488240
0.4721000000000002,2023-09-01 22:59:01.251132845
0.4962333333333335,2023-09-02 00:01:37.914777450
0.4636000000000002,2023-09-02 01:04:14.578422055
0.4587333333333335,2023-09-02 02:06:51.242066660
0.35740000000000016,2023-09-02 03:09:27.905711265
0.30216666666666686,2023-09-02 04:12:04.569355870
0.25070000000000014,2023-09-02 05:14:41.233000475
0.28476666666666683,2023-09-02 06:17:17.896645080
0.2551333333333335,2023-09-02 07:19:54.560289685
0.23250000000000015,2023-09-02 08:22:31.223934290
0.07120000000000015,2023-09-02 09:25:07.887578895
0.10496666666666682,2023-09-02 10:27:44.551223500
0.18570000000000011,2023-09-02 11:30:21.214868105
0.3598000000000002,2023-09-02 12:32:57.878512710
0.6006000000000001,2023-09-02 13:35:34.542157315
0.8064333333333336,2023-09-02 14:38:11.205801920
1.1130333333333335,2023-09-02 15:40:47.869446525
1.047666666666667,2023-09-02 16:43:24.533091130
1.0975333333333335,2023-09-02 17:46:01.196735735
0.8213333333333335,2023-09-02 18:48:37.860380340
0.8229000000000001,2023-09-02 19:51:14.524024945
0.5705333333333334,2023-09-02 20:53:51.187669550
0.46770000000000017,2023-09-02 21:56:27.851314155
0.3046333333333335,2023-09-02 22:59:04.514958760
0.30433333333333346,2023-09-03 00:01:41.178603365
0.3302000000000001,2023-09-03 01:04:17.842247970
0.3374333333333335,2023-09-03 02:06:54.505892575
0.29310000000000014,2023-09-03 03:09:31.169537180
0.28453333333333347,2023-09-03 04:12:07.833181785
0.2578333333333335,2023-09-03 05:14:44.496826390
0.34843333333333354,2023-09-03 06:17:21.160470995
0.3006333333333335,2023-09-03 07:19:57.824115600
0.3421666666666668,2023-09-03 08:22:34.487760205
0.3020666666666668,2023-09-03 09:25:11.151404810
0.2652666666666668,2023-09-03 10:27:47.815049415
0.21380000000000013,2023-09-03 11:30:24.478694020
0.09243333333333348,2023-09-03 12:33:01.142338625
0.37536666666666685,2023-09-03 13:35:37.805983230
0.41400000000000015,2023-09-03 14:38:14.469627835
0.6943666666666668,2023-09-03 15:40:51.133272440
0.5158666666666668,2023-09-03 16:43:27.796917045
0.5014000000000002,2023-09-03 17:46:04.460561650
0.30810000000000015,2023-09-03 18:48:41.124206255
0.2019333333333335,2023-09-03 19:51:17.787850860
0.3015333333333335,2023-09-03 20:53:54.451495465
0.2780666666666668,2023-09-03 21:56:31.115140070
0.33753333333333346,2023-09-03 22:59:07.778784675
0.21060000000000012,2023-09-04 00:01:44.442429280
0.25326666666666675,2023-09-04 01:04:21.106073885
0.21303333333333344,2023-09-04 02:06:57.769718490
0.2683333333333335,2023-09-04 03:09:34.433363095
0.2660666666666668,2023-09-04 04:12:11.097007700
0.3470666666666668,2023-09-04 05:14:47.760652305
0.3124666666666668,2023-09-04 06:17:24.424296910
0.31463333333333343,2023-09-04 07:20:01.087941515
0.2310000000000001,2023-09-04 08:22:37.751586120
0.2923333333333334,2023-09-04 09:25:14.415230725
0.28063333333333346,2023-09-04 10:27:51.078875330
0.3430666666666668,2023-09-04 11:30:27.742519935
0.25283333333333347,2023-09-04 12:33:04.406164540
0.16423333333333345,2023-09-04 13:35:41.069809145
0.11786666666666677,2023-09-04 14:38:17.733453750
0.1868000000000001,2023-09-04 15:40:54.397098355
0.3364333333333334,2023-09-04 16:43:31.060742960
0.33553333333333346,2023-09-04 17:46:07.724387565
0.3329666666666668,2023-09-04 18:48:44.388032170
0.2934666666666668,2023-09-04 19:51:21.051676775
0.3878000000000001,2023-09-04 20:53:57.715321380
0.3972333333333335,2023-09-04 21:56:34.378965985
0.3110000000000001,2023-09-04 22:59:11.042610590
0.2593666666666668,2023-09-05 00:01:47.706255195
0.19496666666666682,2023-09-05 01:04:24.369899800
0.24763333333333346,2023-09-05 02:07:01.033544405
0.1881666666666668,2023-09-05 03:09:37.697189010
0.18833333333333344,2023-09-05 04:12:14.360833615
0.12453333333333344,2023-09-05 05:14:51.024478220
0.1351000000000001,2023-09-05 06:17:27.688122825
0.14646666666666677,2023-09-05 07:20:04.351767430
0.20483333333333345,2023-09-05 08:22:41.015412035
0.1678666666666668,2023-09-05 09:25:17.679056640
0.16783333333333342,2023-09-05 10:27:54.342701245
0.1429000000000001,2023-09-05 11:30:31.006345850
0.12006666666666677,2023-09-05 12:33:07.669990455
0.07556666666666678,2023-09-05 13:35:44.333635060
0.08826666666666678,2023-09-05 14:38:20.997279665
0.21456666666666677,2023-09-05 15:40:57.660924270
0.5473666666666667,2023-09-05 16:43:34.324568875
0.8916666666666669,2023-09-05 17:46:10.988213480
1.2505666666666668,2023-09-05 18:48:47.651858085
1.2030666666666667,2023-09-05 19:51:24.315502690
1.1182,2023-09-05 20:54:00.979147295
1.0868666666666666,2023-09-05 21:56:37.642791900
1.0834333333333335,2023-09-05 22:59:14.306436505
0.9407000000000001,2023-09-06 00:01:50.970081110
0.6388333333333334,2023-09-06 01:04:27.633725715
0.4529000000000001,2023-09-06 02:07:04.297370320
0.40740000000000004,2023-09-06 03:09:40.961014925
0.4932333333333334,2023-09-06 04:12:17.624659530
0.5384333333333334,2023-09-06 05:14:54.288304135
0.5079000000000001,2023-09-06 06:17:30.951948740
0.3014333333333334,2023-09-06 07:20:07.615593345
0.22890000000000008,2023-09-06 08:22:44.279237950
0.23146666666666674,2023-09-06 09:25:20.942882555
0.4176,2023-09-06 10:27:57.606527160
0.6214333333333334,2023-09-06 11:30:34.270171765
0.5139000000000001,2023-09-06 12:33:10.933816370
0.31036666666666674,2023-09-06 13:35:47.597460975
0.057766666666666744,2023-09-06 14:38:24.261105580
0.16870000000000007,2023-09-06 15:41:00.924750185
0.2876000000000001,2023-09-06 16:43:37.588394790
0.6148333333333335,2023-09-06 17:46:14.252039395
0.9000333333333335,2023-09-06 18:48:50.915684000
1.0866333333333336,2023-09-06 19:51:27.579328605
1.1503333333333334,2023-09-06 20:54:04.242973210
1.0302,2023-09-06 21:56:40.906617815
1.0149333333333335,2023-09-06 22:59:17.570262420
0.8030000000000003,2023-09-07 00:01:54.233907025
0.8017000000000002,2023-09-07 01:04:30.897551630
0.6881666666666669,2023-09-07 02:07:07.561196235
0.6015000000000001,2023-09-07 03:09:44.224840840
0.4324000000000001,2023-09-07 04:12:20.888485445
0.5070666666666668,2023-09-07 05:14:57.552130050
0.5404666666666668,2023-09-07 06:17:34.215774655
0.5269000000000001,2023-09-07 07:20:10.879419260
0.4478333333333335,2023-09-07 08:22:47.543063865
0.3310000000000002,2023-09-07 09:25:24.206708470
0.3620333333333336,2023-09-07 10:28:00.870353075
0.22533333333333358,2023-09-07 11:30:37.533997680
0.24013333333333356,2023-09-07 12:33:14.197642285
0.26930000000000026,2023-09-07 13:35:50.861286890
0.24260000000000023,2023-09-07 14:38:27.524931495
0.1914666666666669,2023-09-07 15:41:04.188576100
0.13170000000000023,2023-09-07 16:43:40.852220705
0.6167333333333336,2023-09-07 17:46:17.515865310
1.1381000000000003,2023-09-07 18:48:54.179509915
1.423266666666667,2023-09-07 19:51:30.843154520
1.2429333333333337,2023-09-07 20:54:07.506799125
1.2047,2023-09-07 21:56:44.170443730
1.2897666666666667,2023-09-07 22:59:20.834088335
1.2826333333333335,2023-09-08 00:01:57.497732940
1.4363000000000001,2023-09-08 01:04:34.161377545
1.3388333333333335,2023-09-08 02:07:10.825022150
1.4157333333333335,2023-09-08 03:09:47.488666755
0.9228666666666667,2023-09-08 04:12:24.152311360
0.6854333333333334,2023-09-08 05:15:00.815955965
0.4380333333333335,2023-09-08 06:17:37.479600570
0.5070666666666669,2023-09-08 07:20:14.143245175
0.47040000000000015,2023-09-08 08:22:50.806889780
0.4385666666666668,2023-09-08 09:25:27.470534385
0.3039000000000001,2023-09-08 10:28:04.134178990
0.3277666666666668,2023-09-08 11:30:40.797823595
0.4482333333333335,2023-09-08 12:33:17.461468200
0.5436333333333335,2023-09-08 13:35:54.125112805
0.4313333333333335,2023-09-08 14:38:30.788757410
0.21796666666666684,2023-09-08 15:41:07.452402015
0.05746666666666681,2023-09-08 16:43:44.116046620
0.09990000000000014,2023-09-08 17:46:20.779691225
0.4248000000000001,2023-09-08 18:48:57.443335830
0.9790333333333333,2023-09-08 19:51:34.106980435
1.1290000000000002,2023-09-08 20:54:10.770625040
1.1168666666666667,2023-09-08 21:56:47.434269645
0.8687333333333335,2023-09-08 22:59:24.097914250
1.0504666666666669,2023-09-09 00:02:00.761558855
1.2504333333333335,2023-09-09 01:04:37.425203460
1.2534000000000003,2023-09-09 02:07:14.088848065
1.1677666666666668,2023-09-09 03:09:50.752492670
0.8632333333333335,2023-09-09 04:12:27.416137275
0.7381000000000002,2023-09-09 05:15:04.079781880
0.5903000000000002,2023-09-09 06:17:40.743426485
0.4362666666666668,2023-09-09 07:20:17.407071090
0.43220000000000014,2023-09-09 08:22:54.070715695
0.39043333333333347,2023-09-09 09:25:30.734360300
0.4108000000000001,2023-09-09 10:28:07.398004905
0.27726666666666683,2023-09-09 11:30:44.061649510
0.24750000000000014,2023-09-09 12:33:20.725294115
0.18490000000000015,2023-09-09 13:35:57.388938720
0.15190000000000015,2023-09-09 14:38:34.052583325
0.07906666666666681,2023-09-09 15:41:10.716227930
0.04506666666666681,2023-09-09 16:43:47.379872535
0.040166666666666816,2023-09-09 17:46:24.043517140
0.08576666666666681,2023-09-09 18:49:00.707161745
0.25410000000000016,2023-09-09 19:51:37.370806350
0.5785666666666668,2023-09-09 20:54:14.034450955
0.9583,2023-09-09 21:56:50.698095560
1.1023666666666667,2023-09-09 22:59:27.361740165
1.1179333333333334,2023-09-10 00:02:04.025384770
1.0296333333333336,2023-09-10 01:04:40.689029375
1.0616666666666668,2023-09-10 02:07:17.352673980
0.9213333333333334,2023-09-10 03:09:54.016318585
0.7366666666666668,2023-09-10 04:12:30.679963190
0.6140666666666668,2023-09-10 05:15:07.343607795
0.5204000000000001,2023-09-10 06:17:44.007252400
0.47603333333333336,2023-09-10 07:20:20.670897005
0.4520666666666668,2023-09-10 08:22:57.334541610
0.4009333333333334,2023-09-10 09:25:33.998186215
0.42473333333333346,2023-09-10 10:28:10.661830820
0.4023666666666668,2023-09-10 11:30:47.325475425
0.4918333333333334,2023-09-10 12:33:23.989120030
0.4487000000000001,2023-09-10 13:36:00.652764635
0.36033333333333345,2023-09-10 14:38:37.316409240
0.22883333333333347,2023-09-10 15:41:13.980053845
0.21706666666666682,2023-09-10 16:43:50.643698450
0.20550000000000015,2023-09-10 17:46:27.307343055
0.18816666666666682,2023-09-10 18:49:03.970987660
0.12453333333333348,2023-09-10 19:51:40.634632265
0.12660000000000016,2023-09-10 20:54:17.298276870
0.2072333333333335,2023-09-10 21:56:53.961921475
0.34320000000000017,2023-09-10 22:59:30.625566080
0.5646000000000001,2023-09-11 00:02:07.289210685
0.6509000000000001,2023-09-11 01:04:43.952855290
0.8102,2023-09-11 02:07:20.616499895
0.6414666666666667,2023-09-11 03:09:57.280144500
0.6202666666666669,2023-09-11 04:12:33.943789105
0.4149000000000002,2023-09-11 05:15:10.607433710
0.4695000000000002,2023-09-11 06:17:47.271078315
0.40463333333333346,2023-09-11 07:20:23.934722920
0.5545000000000001,2023-09-11 08:23:00.598367525
0.45413333333333344,2023-09-11 09:25:37.262012130
0.4836000000000001,2023-09-11 10:28:13.925656735
0.2741333333333335,2023-09-11 11:30:50.589301340
0.36773333333333347,2023-09-11 12:33:27.252945945
0.3898333333333334,2023-09-11 13:36:03.916590550
0.5532333333333335,2023-09-11 14:38:40.580235155
0.4573000000000001,2023-09-11 15:41:17.243879760
0.30693333333333345,2023-09-11 16:43:53.907524365
0.09970000000000014,2023-09-11 17:46:30.571168970
0.02510000000000015,2023-09-11 18:49:07.234813575
0.027333333333333484,2023-09-11 19:51:43.898458180
0.026300000000000146,2023-09-11 20:54:20.562102785
0.032700000000000146,2023-09-11 21:56:57.225747390
0.11663333333333348,2023-09-11 22:59:33.889391995
0.20133333333333348,2023-09-12 00:02:10.553036600
0.44813333333333344,2023-09-12 01:04:47.216681205
0.4408333333333334,2023-09-12 02:07:23.880325810
0.5436666666666669,2023-09-12 03:10:00.543970415
0.43516666666666687,2023-09-12 04:12:37.207615020
0.6203000000000002,2023-09-12 05:15:13.871259625
0.5215666666666668,2023-09-12 06:17:50.534904230
0.6031333333333334,2023-09-12 07:20:27.198548835
0.5909666666666668,2023-09-12 08:23:03.862193440
0.5781333333333335,2023-09-12 09:25:40.525838045
0.4355666666666668,2023-09-12 10:28:17.189482650
0.4288000000000001,2023-09-12 11:30:53.853127255
0.4768666666666668,2023-09-12 12:33:30.516771860
0.5222000000000001,2023-09-12 13:36:07.180416465
0.5057333333333335,2023-09-12 14:38:43.844061070
0.4504666666666668,2023-09-12 15:41:20.507705675
0.4141333333333335,2023-09-12 16:43:57.171350280
0.19640000000000016,2023-09-12 17:46:33.834994885
0.18256666666666685,2023-09-12 18:49:10.498639490
0.12166666666666685,2023-09-12 19:51:47.162284095
0.12240000000000018,2023-09-12 20:54:23.825928700
0.10460000000000018,2023-09-12 21:57:00.489573305
0.3198000000000002,2023-09-12 22:59:37.153217910
0.6381666666666669,2023-09-13 00:02:13.816862515
0.921366666666667,2023-09-13 01:04:50.480507120
0.8846333333333335,2023-09-13 02:07:27.144151725
0.9606,2023-09-13 03:10:03.807796330
1.087,2023-09-13 04:12:40.471440935
1.0828666666666669,2023-09-13 05:15:17.135085540
0.8975000000000001,2023-09-13 06:17:53.798730145
0.6258,2023-09-13 07:20:30.462374750
0.5072666666666668,2023-09-13 08:23:07.126019355
0.442,2023-09-13 09:25:43.789663960
0.3733666666666668,2023-09-13 10:28:20.453308565
0.4788666666666668,2023-09-13 11:30:57.116953170
0.4486333333333334,2023-09-13 12:33:33.780597775
0.39353333333333346,2023-09-13 13:36:10.444242380
0.24906666666666674,2023-09-13 14:38:47.107886985
0.19700000000000006,2023-09-13 15:41:23.771531590
0.25736666666666674,2023-09-13 16:44:00.435176195
0.2514666666666668,2023-09-13 17:46:37.098820800
0.3702000000000001,2023-09-13 18:49:13.762465405
0.3075666666666667,2023-09-13 19:51:50.426110010
0.27643333333333336,2023-09-13 20:54:27.089754615
0.11573333333333341,2023-09-13 21:57:03.753399220
0.16610000000000005,2023-09-13 22:59:40.417043825
0.38996666666666674,2023-09-14 00:02:17.080688430
0.6866333333333334,2023-09-14 01:04:53.744333035
0.7711000000000001,2023-09-14 02:07:30.407977640
0.8346,2023-09-14 03:10:07.071622245
0.7651333333333333,2023-09-14 04:12:43.735266850
0.8516,2023-09-14 05:15:20.398911455
0.9353666666666668,2023-09-14 06:17:57.062556060
0.9520666666666667,2023-09-14 07:20:33.726200665
0.8186,2023-09-14 08:23:10.389845270
0.6594000000000001,2023-09-14 09:25:47.053489875
0.5318333333333335,2023-09-14 10:28:23.717134480
0.4994666666666668,2023-09-14 11:31:00.380779085
0.6252000000000002,2023-09-14 12:33:37.044423690
0.5893000000000002,2023-09-14 13:36:13.708068295
0.5279000000000001,2023-09-14 14:38:50.371712900
0.26816666666666683,2023-09-14 15:41:27.035357505
0.29686666666666683,2023-09-14 16:44:03.699002110
0.35536666666666683,2023-09-14 17:46:40.362646715
0.3165333333333335,2023-09-14 18:49:17.026291320
0.21356666666666682,2023-09-14 19:51:53.689935925
0.12860000000000013,2023-09-14 20:54:30.353580530
0.16823333333333346,2023-09-14 21:57:07.017225135
0.13486666666666683,2023-09-14 22:59:43.680869740
0.2675000000000001,2023-09-15 00:02:20.344514345
0.36760000000000015,2023-09-15 01:04:57.008158950
0.6660333333333335,2023-09-15 02:07:33.671803555
0.7887333333333335,2023-09-15 03:10:10.335448160
0.8965000000000002,2023-09-15 04:12:46.999092765
0.9440333333333335,2023-09-15 05:15:23.662737370
0.9874666666666667,2023-09-15 06:18:00.326381975
1.0052,2023-09-15 07:20:36.990026580
0.9102333333333336,2023-09-15 08:23:13.653671185
0.8417333333333336,2023-09-15 09:25:50.317315790
0.8143666666666668,2023-09-15 10:28:26.980960395
0.7651,2023-09-15 11:31:03.644605000
0.7036666666666668,2023-09-15 12:33:40.308249605
0.5342000000000001,2023-09-15 13:36:16.971894210
0.4421000000000001,2023-09-15 14:38:53.635538815
0.32643333333333346,2023-09-15 15:41:30.299183420
0.26930000000000015,2023-09-15 16:44:06.962828025
0.22190000000000012,2023-09-15 17:46:43.626472630
0.3433333333333335,2023-09-15 18:49:20.290117235
0.4458000000000002,2023-09-15 19:51:56.953761840
0.47733333333333344,2023-09-15 20:54:33.617406445
0.36773333333333347,2023-09-15 21:57:10.281051050
0.24736666666666682,2023-09-15 22:59:46.944695655
0.19353333333333347,2023-09-16 00:02:23.608340260
0.23483333333333348,2023-09-16 01:05:00.271984865
0.33563333333333345,2023-09-16 02:07:36.935629470
0.7545333333333334,2023-09-16 03:10:13.599274075
1.1952333333333336,2023-09-16 04:12:50.262918680
1.3813000000000002,2023-09-16 05:15:26.926563285
1.4442000000000004,2023-09-16 06:18:03.590207890
1.3272666666666668,2023-09-16 07:20:40.253852495
1.2985000000000002,2023-09-16 08:23:16.917497100
1.3260000000000003,2023-09-16 09:25:53.581141705
1.1034000000000004,2023-09-16 10:28:30.244786310
0.9483666666666669,2023-09-16 11:31:06.908430915
0.589866666666667,2023-09-16 12:33:43.572075520
0.6039333333333335,2023-09-16 13:36:20.235720125
0.5620000000000004,2023-09-16 14:38:56.899364730
0.5273000000000003,2023-09-16 15:41:33.563009335
0.36226666666666696,2023-09-16 16:44:10.226653940
0.49040000000000034,2023-09-16 17:46:46.890298545
0.6046000000000002,2023-09-16 18:49:23.553943150
0.7188000000000002,2023-09-16 19:52:00.217587755
0.5289666666666669,2023-09-16 20:54:36.881232360
0.32046666666666695,2023-09-16 21:57:13.544876965
0.3392666666666669,2023-09-16 22:59:50.208521570
0.31140000000000023,2023-09-17 00:02:26.872166175
0.32650000000000023,2023-09-17 01:05:03.535810780
0.23093333333333357,2023-09-17 02:07:40.199455385
0.655566666666667,2023-09-17 03:10:16.863099990
0.9740333333333336,2023-09-17 04:12:53.526744595
1.554466666666667,2023-09-17 05:15:30.190389200
1.4800666666666669,2023-09-17 06:18:06.854033805
1.4372,2023-09-17 07:20:43.517678410
1.1079,2023-09-17 08:23:20.181323015
1.0290000000000001,2023-09-17 09:25:56.844967620
0.9234333333333336,2023-09-17 10:28:33.508612225
0.7083333333333335,2023-09-17 11:31:10.172256830
0.6467666666666668,2023-09-17 12:33:46.835901435
0.6955000000000001,2023-09-17 13:36:23.499546040
0.8695000000000003,2023-09-17 14:39:00.163190645
0.7698000000000002,2023-09-17 15:41:36.826835250
0.7546333333333335,2023-09-17 16:44:13.490479855
0.6555000000000001,2023-09-17 17:46:50.154124460
0.7273333333333335,2023-09-17 18:49:26.817769065
0.7012,2023-09-17 19:52:03.481413670
0.5259000000000001,2023-09-17 20:54:40.145058275
0.3373000000000001,2023-09-17 21:57:16.808702880
0.24106666666666685,2023-09-17 22:59:53.472347485
0.22870000000000013,2023-09-18 00:02:30.135992090
0.24170000000000016,2023-09-18 01:05:06.799636695
0.2722333333333335,2023-09-18 02:07:43.463281300
0.3779000000000001,2023-09-18 03:10:20.126925905
0.5823666666666668,2023-09-18 04:12:56.790570510
0.6068333333333334,2023-09-18 05:15:33.454215115
0.7050000000000002,2023-09-18 06:18:10.117859720
0.7612333333333335,2023-09-18 07:20:46.781504325
0.9075333333333336,2023-09-18 08:23:23.445148930
0.9742666666666668,2023-09-18 09:26:00.108793535
1.1491,2023-09-18 10:28:36.772438140
1.0950666666666669,2023-09-18 11:31:13.436082745
0.9920666666666668,2023-09-18 12:33:50.099727350
0.8353666666666668,2023-09-18 13:36:26.763371955
0.8094333333333336,2023-09-18 14:39:03.427016560
0.7091333333333335,2023-09-18 15:41:40.090661165
0.5926666666666668,2023-09-18 16:44:16.754305770
0.38266666666666677,2023-09-18 17:46:53.417950375
0.36720000000000014,2023-09-18 18:49:30.081594980
0.27270000000000016,2023-09-18 19:52:06.745239585
0.3334666666666668,2023-09-18 20:54:43.408884190
0.4035000000000002,2023-09-18 21:57:20.072528795
0.41683333333333344,2023-09-18 22:59:56.736173400
0.3518000000000001,2023-09-19 00:02:33.399818005
0.19170000000000012,2023-09-19 01:05:10.063462610
0.08783333333333349,2023-09-19 02:07:46.727107215
0.04703333333333348,2023-09-19 03:10:23.390751820
